player1_x,player1_y,player1_health,player1_energy,player2_x,player2_y,player2_health,player2_energy,player1_action,player2_action
0.16249999403953552,0.8125,0.1420000046491623,0.02083333395421505,0.8374999761581421,0.8125,0.13600000739097595,0.02083333395421505,3.0,3.0
0.16249999403953552,0.8125,0.1420000046491623,0.02083333395421505,0.8381249904632568,0.8125,0.13600000739097595,0.02083333395421505,4.0,7.0
0.16249999403953552,0.8125,0.1420000046491623,0.02083333395421505,0.8387500047683716,0.8125,0.13600000739097595,0.02083333395421505,2.0,7.0
0.16249999403953552,0.8125,0.1420000046491623,0.02083333395421505,0.8393750190734863,0.8125,0.13600000739097595,0.02083333395421505,1.0,7.0
0.16249999403953552,0.8125,0.1420000046491623,0.02083333395421505,0.8399999737739563,0.8125,0.13600000739097595,0.02083333395421505,1.0,7.0
0.16249999403953552,0.8125,0.1420000046491623,0.02083333395421505,0.840624988079071,0.8125,0.13600000739097595,0.02083333395421505,3.0,7.0
0.16249999403953552,0.8125,0.1420000046491623,0.02083333395421505,0.8412500023841858,0.8125,0.13600000739097595,0.02083333395421505,5.0,7.0
0.16249999403953552,0.8125,0.1420000046491623,0.02083333395421505,0.8418750166893005,0.8125,0.13600000739097595,0.02083333395421505,5.0,7.0
0.16249999403953552,0.8125,0.1420000046491623,0.02083333395421505,0.8424999713897705,0.8125,0.13600000739097595,0.02083333395421505,2.0,7.0
0.16249999403953552,0.7749999761581421,0.1420000046491623,0.02083333395421505,0.8431249856948853,0.8125,0.13600000739097595,0.02083333395421505,0.0,7.0
0.16249999403953552,0.737500011920929,0.1420000046491623,0.02083333395421505,0.84375,0.8125,0.13600000739097595,0.02083333395421505,5.0,7.0
0.15937499701976776,0.7041666507720947,0.1420000046491623,0.02083333395421505,0.8412500023841858,0.8125,0.13600000739097595,0.02083333395421505,7.0,1.0
0.15937499701976776,0.675000011920929,0.1420000046491623,0.02083333395421505,0.8418750166893005,0.8125,0.13600000739097595,0.02083333395421505,0.0,7.0
0.15937499701976776,0.6499999761581421,0.1420000046491623,0.02083333395421505,0.8424999713897705,0.8125,0.13600000739097595,0.02083333395421505,1.0,7.0
0.15937499701976776,0.6291666626930237,0.1420000046491623,0.02083333395421505,0.8431249856948853,0.8125,0.13600000739097595,0.02083333395421505,2.0,7.0
0.15937499701976776,0.612500011920929,0.1420000046491623,0.02083333395421505,0.84375,0.8125,0.13600000739097595,0.02083333395421505,6.0,7.0
0.15937499701976776,0.6000000238418579,0.1420000046491623,0.02083333395421505,0.84375,0.8125,0.13600000739097595,0.02083333395421505,3.0,7.0
0.15937499701976776,0.5916666388511658,0.1420000046491623,0.02083333395421505,0.84375,0.8125,0.13600000739097595,0.02083333395421505,6.0,7.0
0.15937499701976776,0.5874999761581421,0.1420000046491623,0.02083333395421505,0.84375,0.8125,0.13600000739097595,0.02083333395421505,1.0,1.0
0.15937499701976776,0.5874999761581421,0.1420000046491623,0.02083333395421505,0.84375,0.8125,0.13600000739097595,0.02083333395421505,4.0,7.0
0.15937499701976776,0.5916666388511658,0.1420000046491623,0.02083333395421505,0.84375,0.7749999761581421,0.13600000739097595,0.02083333395421505,3.0,7.0
0.15937499701976776,0.6000000238418579,0.1420000046491623,0.02083333395421505,0.84375,0.737500011920929,0.13600000739097595,0.02083333395421505,0.0,7.0
0.15937499701976776,0.612500011920929,0.1420000046491623,0.02083333395421505,0.84375,0.7041666507720947,0.13600000739097595,0.02083333395421505,1.0,7.0
0.15937499701976776,0.6291666626930237,0.1420000046491623,0.02083333395421505,0.84375,0.675000011920929,0.13600000739097595,0.02083333395421505,2.0,7.0
0.15937499701976776,0.6499999761581421,0.1420000046491623,0.02083333395421505,0.84375,0.6499999761581421,0.13600000739097595,0.02083333395421505,1.0,7.0
0.15937499701976776,0.675000011920929,0.1420000046491623,0.02083333395421505,0.84375,0.6291666626930237,0.13600000739097595,0.02083333395421505,2.0,7.0
0.15937499701976776,0.7041666507720947,0.1420000046491623,0.02083333395421505,0.84375,0.612500011920929,0.13600000739097595,0.02083333395421505,1.0,7.0
0.15937499701976776,0.737500011920929,0.1420000046491623,0.02083333395421505,0.84375,0.6000000238418579,0.13600000739097595,0.02083333395421505,6.0,7.0
0.15937499701976776,0.7749999761581421,0.1420000046491623,0.02083333395421505,0.84375,0.5916666388511658,0.13600000739097595,0.02083333395421505,6.0,7.0
0.15937499701976776,0.8125,0.1420000046491623,0.02083333395421505,0.84375,0.5874999761581421,0.13600000739097595,0.02083333395421505,3.0,7.0
0.15937499701976776,0.8125,0.1420000046491623,0.02083333395421505,0.84375,0.5874999761581421,0.13600000739097595,0.02083333395421505,4.0,7.0
0.15937499701976776,0.8125,0.1420000046491623,0.02083333395421505,0.84375,0.5916666388511658,0.13600000739097595,0.02083333395421505,6.0,2.0
0.15937499701976776,0.8125,0.1420000046491623,0.02083333395421505,0.84375,0.6000000238418579,0.13600000739097595,0.02083333395421505,0.0,7.0
0.16875000298023224,0.7749999761581421,0.1420000046491623,0.02083333395421505,0.84375,0.612500011920929,0.13600000739097595,0.02083333395421505,7.0,6.0
0.16875000298023224,0.737500011920929,0.1420000046491623,0.02083333395421505,0.8343750238418579,0.6291666626930237,0.13600000739097595,0.02083333395421505,1.0,1.0
0.17499999701976776,0.7041666507720947,0.1420000046491623,0.02083333395421505,0.831250011920929,0.6499999761581421,0.13600000739097595,0.02083333395421505,2.0,7.0
0.17812499403953552,0.675000011920929,0.1420000046491623,0.02083333395421505,0.824999988079071,0.675000011920929,0.13600000739097595,0.02083333395421505,4.0,7.0
0.18437500298023224,0.6499999761581421,0.1420000046491623,0.02083333395421505,0.8218749761581421,0.7041666507720947,0.13600000739097595,0.02083333395421505,0.0,7.0
0.1875,0.6291666626930237,0.1420000046491623,0.02083333395421505,0.815625011920929,0.737500011920929,0.13600000739097595,0.02083333395421505,4.0,7.0
0.19374999403953552,0.612500011920929,0.1420000046491623,0.02083333395421505,0.8125,0.7749999761581421,0.13600000739097595,0.02083333395421505,4.0,7.0
0.19687500596046448,0.6000000238418579,0.1420000046491623,0.02083333395421505,0.8062499761581421,0.8125,0.13600000739097595,0.02083333395421505,2.0,7.0
0.203125,0.5916666388511658,0.1420000046491623,0.02083333395421505,0.8031250238418579,0.8125,0.13600000739097595,0.02083333395421505,6.0,6.0
0.20624999701976776,0.5874999761581421,0.1420000046491623,0.02083333395421505,0.796875,0.8125,0.13600000739097595,0.02083333395421505,1.0,7.0
0.21250000596046448,0.5874999761581421,0.1420000046491623,0.02083333395421505,0.793749988079071,0.8125,0.13600000739097595,0.02083333395421505,4.0,7.0
0.21562500298023224,0.5916666388511658,0.1420000046491623,0.02083333395421505,0.7875000238418579,0.8125,0.13600000739097595,0.02083333395421505,5.0,7.0
0.22187499701976776,0.6000000238418579,0.1420000046491623,0.02083333395421505,0.784375011920929,0.8125,0.13600000739097595,0.02083333395421505,4.0,3.0
0.22499999403953552,0.612500011920929,0.1420000046491623,0.02083333395421505,0.778124988079071,0.8125,0.13600000739097595,0.02083333395421505,7.0,7.0
0.23125000298023224,0.6291666626930237,0.1420000046491623,0.02083333395421505,0.7749999761581421,0.8125,0.13600000739097595,0.02083333395421505,2.0,7.0
0.234375,0.6499999761581421,0.1420000046491623,0.02083333395421505,0.768750011920929,0.8125,0.13600000739097595,0.02083333395421505,4.0,7.0
0.24062499403953552,0.675000011920929,0.1420000046491623,0.02083333395421505,0.765625,0.8125,0.13600000739097595,0.02083333395421505,7.0,7.0
0.24375000596046448,0.7041666507720947,0.1420000046491623,0.02083333395421505,0.7593749761581421,0.8125,0.13600000739097595,0.02083333395421505,5.0,7.0
0.25,0.737500011920929,0.1420000046491623,0.02083333395421505,0.7562500238418579,0.8125,0.13600000739097595,0.02083333395421505,6.0,7.0
0.25312501192092896,0.7749999761581421,0.1420000046491623,0.02083333395421505,0.75,0.8125,0.13600000739097595,0.02083333395421505,1.0,7.0
0.2593750059604645,0.8125,0.1420000046491623,0.02083333395421505,0.746874988079071,0.8125,0.13600000739097595,0.02083333395421505,7.0,7.0
0.2593750059604645,0.8125,0.1420000046491623,0.02083333395421505,0.746874988079071,0.8125,0.13600000739097595,0.02083333395421505,7.0,7.0
0.2593750059604645,0.8125,0.1420000046491623,0.02083333395421505,0.746874988079071,0.8125,0.13600000739097595,0.02083333395421505,5.0,7.0
0.2593750059604645,0.8125,0.1420000046491623,0.02083333395421505,0.746874988079071,0.8125,0.13600000739097595,0.02083333395421505,0.0,7.0
0.2593750059604645,0.8125,0.1420000046491623,0.02083333395421505,0.746874988079071,0.8125,0.13600000739097595,0.02083333395421505,7.0,7.0
0.2593750059604645,0.8125,0.1420000046491623,0.02083333395421505,0.746874988079071,0.8125,0.13600000739097595,0.02083333395421505,7.0,7.0
0.265625,0.8125,0.1420000046491623,0.02083333395421505,0.7406250238418579,0.8125,0.13600000739097595,0.02083333395421505,7.0,7.0
0.2718749940395355,0.8125,0.1420000046491623,0.02083333395421505,0.734375,0.8125,0.13600000739097595,0.02083333395421505,1.0,4.0
0.27812498807907104,0.8125,0.1420000046491623,0.02083333395421505,0.7281249761581421,0.8125,0.13600000739097595,0.02083333395421505,4.0,7.0
0.27812498807907104,0.8125,0.1420000046491623,0.02083333395421505,0.7281249761581421,0.8125,0.13600000739097595,0.02083333395421505,2.0,7.0
0.27812498807907104,0.8125,0.1420000046491623,0.02083333395421505,0.7281249761581421,0.8125,0.13600000739097595,0.02083333395421505,4.0,5.0
0.27812498807907104,0.8125,0.1420000046491623,0.02083333395421505,0.7281249761581421,0.8125,0.13600000739097595,0.02083333395421505,7.0,7.0
0.27812498807907104,0.8125,0.1420000046491623,0.02083333395421505,0.7281249761581421,0.8125,0.13600000739097595,0.02083333395421505,4.0,5.0
0.27812498807907104,0.8125,0.13600000739097595,0.02083333395421505,0.7281249761581421,0.8125,0.13600000739097595,0.02083333395421505,5.0,5.0
0.2775000035762787,0.8125,0.13600000739097595,0.02083333395421505,0.7281249761581421,0.8125,0.13600000739097595,0.02083333395421505,3.0,7.0
0.27687498927116394,0.8125,0.13600000739097595,0.02083333395421505,0.7281249761581421,0.8125,0.13600000739097595,0.02083333395421505,2.0,7.0
0.2762500047683716,0.8125,0.13600000739097595,0.02083333395421505,0.7281249761581421,0.8125,0.13600000739097595,0.02083333395421505,5.0,7.0
0.27562499046325684,0.8125,0.13600000739097595,0.02083333395421505,0.7281249761581421,0.8125,0.13600000739097595,0.02083333395421505,0.0,7.0
0.2750000059604645,0.8125,0.13600000739097595,0.02083333395421505,0.7281249761581421,0.8125,0.13600000739097595,0.02083333395421505,0.0,7.0
0.27437499165534973,0.8125,0.13600000739097595,0.02083333395421505,0.7281249761581421,0.8125,0.13600000739097595,0.02083333395421505,3.0,7.0
0.2737500071525574,0.8125,0.13600000739097595,0.02083333395421505,0.7281249761581421,0.8125,0.13600000739097595,0.02083333395421505,1.0,7.0
0.2731249928474426,0.8125,0.13600000739097595,0.02083333395421505,0.7281249761581421,0.8125,0.13600000739097595,0.02083333395421505,6.0,7.0
0.27250000834465027,0.8125,0.13600000739097595,0.02083333395421505,0.7281249761581421,0.8125,0.13600000739097595,0.02083333395421505,7.0,7.0
0.2750000059604645,0.8125,0.13600000739097595,0.02083333395421505,0.731249988079071,0.8125,0.13600000739097595,0.02083333395421505,3.0,3.0
0.27437499165534973,0.8125,0.13600000739097595,0.02083333395421505,0.731249988079071,0.8125,0.13600000739097595,0.02083333395421505,1.0,1.0
0.2737500071525574,0.8125,0.13600000739097595,0.02083333395421505,0.731249988079071,0.8125,0.13600000739097595,0.02083333395421505,4.0,7.0
0.2731249928474426,0.8125,0.13600000739097595,0.02083333395421505,0.731249988079071,0.8125,0.13600000739097595,0.02083333395421505,1.0,7.0
0.27250000834465027,0.8125,0.13600000739097595,0.02083333395421505,0.721875011920929,0.7749999761581421,0.13600000739097595,0.02083333395421505,1.0,7.0
0.28125,0.8125,0.13600000739097595,0.02083333395421505,0.721875011920929,0.737500011920929,0.13600000739097595,0.02083333395421505,6.0,7.0
0.2874999940395355,0.8125,0.13600000739097595,0.02083333395421505,0.71875,0.7041666507720947,0.13600000739097595,0.02083333395421505,1.0,7.0
0.28125,0.8125,0.13600000739097595,0.02083333395421505,0.7250000238418579,0.675000011920929,0.13600000739097595,0.02083333395421505,6.0,7.0
0.2750000059604645,0.8125,0.13600000739097595,0.02083333395421505,0.731249988079071,0.6499999761581421,0.13600000739097595,0.02083333395421505,0.0,7.0
0.26875001192092896,0.8125,0.13600000739097595,0.02083333395421505,0.737500011920929,0.6291666626930237,0.13600000739097595,0.02083333395421505,1.0,7.0
0.26249998807907104,0.8125,0.13600000739097595,0.02083333395421505,0.7437499761581421,0.612500011920929,0.13600000739097595,0.02083333395421505,4.0,7.0
0.2562499940395355,0.8125,0.13600000739097595,0.02083333395421505,0.75,0.6000000238418579,0.13600000739097595,0.02083333395421505,5.0,4.0
0.25,0.8125,0.13600000739097595,0.02083333395421505,0.7562500238418579,0.5916666388511658,0.13600000739097595,0.02083333395421505,1.0,7.0
0.25,0.8125,0.13600000739097595,0.02083333395421505,0.753125011920929,0.5874999761581421,0.13600000739097595,0.02083333395421505,2.0,7.0
0.25312501192092896,0.8125,0.13600000739097595,0.02083333395421505,0.753125011920929,0.5874999761581421,0.13600000739097595,0.02083333395421505,6.0,7.0
0.25312501192092896,0.8125,0.13600000739097595,0.02083333395421505,0.75,0.5916666388511658,0.13600000739097595,0.02083333395421505,7.0,7.0
0.24687500298023224,0.8125,0.13600000739097595,0.02083333395421505,0.7562500238418579,0.6000000238418579,0.13600000739097595,0.02083333395421505,7.0,7.0
0.25312501192092896,0.8125,0.13600000739097595,0.02083333395421505,0.753125011920929,0.612500011920929,0.13600000739097595,0.02083333395421505,3.0,7.0
0.2562499940395355,0.8125,0.13600000739097595,0.02083333395421505,0.746874988079071,0.6291666626930237,0.13600000739097595,0.02083333395421505,7.0,7.0
0.26249998807907104,0.8125,0.13600000739097595,0.02083333395421505,0.7437499761581421,0.6499999761581421,0.13600000739097595,0.02083333395421505,0.0,7.0
0.265625,0.8125,0.13600000739097595,0.02083333395421505,0.737500011920929,0.675000011920929,0.13600000739097595,0.02083333395421505,7.0,4.0
0.2718749940395355,0.7749999761581421,0.13600000739097595,0.02083333395421505,0.734375,0.7041666507720947,0.13600000739097595,0.02083333395421505,5.0,7.0
0.2750000059604645,0.737500011920929,0.13600000739097595,0.02083333395421505,0.7281249761581421,0.737500011920929,0.13600000739097595,0.02083333395421505,6.0,7.0
0.28125,0.7041666507720947,0.13600000739097595,0.02083333395421505,0.7250000238418579,0.7749999761581421,0.13600000739097595,0.02083333395421505,1.0,7.0
0.28437501192092896,0.675000011920929,0.13600000739097595,0.02083333395421505,0.71875,0.8125,0.13600000739097595,0.02083333395421505,7.0,7.0
0.28437501192092896,0.6499999761581421,0.13600000739097595,0.02083333395421505,0.71875,0.8125,0.13600000739097595,0.02083333395421505,3.0,7.0
0.28437501192092896,0.6291666626930237,0.13600000739097595,0.02083333395421505,0.71875,0.8125,0.13600000739097595,0.02083333395421505,7.0,6.0
0.28437501192092896,0.612500011920929,0.13600000739097595,0.02083333395421505,0.71875,0.8125,0.13600000739097595,0.02083333395421505,7.0,7.0
0.28437501192092896,0.6000000238418579,0.13600000739097595,0.02083333395421505,0.71875,0.8125,0.13600000739097595,0.02083333395421505,4.0,7.0
0.28437501192092896,0.5916666388511658,0.13600000739097595,0.02083333395421505,0.71875,0.7749999761581421,0.13600000739097595,0.02083333395421505,5.0,7.0
0.28437501192092896,0.5874999761581421,0.13600000739097595,0.02083333395421505,0.71875,0.737500011920929,0.13600000739097595,0.02083333395421505,7.0,7.0
0.28437501192092896,0.5874999761581421,0.13600000739097595,0.02083333395421505,0.71875,0.7041666507720947,0.13600000739097595,0.02083333395421505,3.0,7.0
0.28437501192092896,0.5916666388511658,0.13600000739097595,0.02083333395421505,0.71875,0.675000011920929,0.13600000739097595,0.02083333395421505,5.0,7.0
0.28437501192092896,0.6000000238418579,0.13600000739097595,0.02083333395421505,0.71875,0.6499999761581421,0.13600000739097595,0.02083333395421505,3.0,7.0
0.28437501192092896,0.612500011920929,0.13600000739097595,0.02083333395421505,0.71875,0.6291666626930237,0.13600000739097595,0.02083333395421505,1.0,7.0
0.28437501192092896,0.6291666626930237,0.13600000739097595,0.02083333395421505,0.71875,0.612500011920929,0.13600000739097595,0.02083333395421505,1.0,7.0
0.28437501192092896,0.6499999761581421,0.13600000739097595,0.02083333395421505,0.71875,0.6000000238418579,0.13600000739097595,0.02083333395421505,4.0,7.0
0.28437501192092896,0.675000011920929,0.13600000739097595,0.02083333395421505,0.71875,0.5916666388511658,0.13600000739097595,0.02083333395421505,2.0,7.0
0.28437501192092896,0.7041666507720947,0.13600000739097595,0.02083333395421505,0.71875,0.5874999761581421,0.13600000739097595,0.02083333395421505,3.0,7.0
0.28437501192092896,0.737500011920929,0.13600000739097595,0.02083333395421505,0.71875,0.5874999761581421,0.13600000739097595,0.02083333395421505,7.0,7.0
0.28437501192092896,0.7749999761581421,0.13600000739097595,0.02083333395421505,0.71875,0.5916666388511658,0.13600000739097595,0.02083333395421505,2.0,2.0
0.28437501192092896,0.8125,0.13600000739097595,0.02083333395421505,0.71875,0.6000000238418579,0.13600000739097595,0.02083333395421505,0.0,7.0
0.28437501192092896,0.8125,0.13600000739097595,0.02083333395421505,0.71875,0.612500011920929,0.13600000739097595,0.02083333395421505,3.0,7.0
0.28437501192092896,0.8125,0.13600000739097595,0.02083333395421505,0.71875,0.6291666626930237,0.13600000739097595,0.02083333395421505,5.0,7.0
0.28437501192092896,0.8125,0.13600000739097595,0.02083333395421505,0.71875,0.6499999761581421,0.13600000739097595,0.02083333395421505,6.0,7.0
0.28437501192092896,0.8125,0.13600000739097595,0.02083333395421505,0.71875,0.675000011920929,0.13600000739097595,0.02083333395421505,4.0,7.0
0.28437501192092896,0.7749999761581421,0.13600000739097595,0.02083333395421505,0.71875,0.7041666507720947,0.13600000739097595,0.02083333395421505,1.0,7.0
0.28437501192092896,0.737500011920929,0.13600000739097595,0.02083333395421505,0.71875,0.737500011920929,0.13600000739097595,0.02083333395421505,4.0,7.0
0.28437501192092896,0.7041666507720947,0.13600000739097595,0.02083333395421505,0.71875,0.7749999761581421,0.13600000739097595,0.02083333395421505,7.0,7.0
0.28437501192092896,0.675000011920929,0.13600000739097595,0.02083333395421505,0.71875,0.8125,0.13600000739097595,0.02083333395421505,1.0,7.0
0.296875,0.6499999761581421,0.13600000739097595,0.02083333395421505,0.7093750238418579,0.8125,0.13600000739097595,0.02083333395421505,3.0,7.0
0.3062500059604645,0.6291666626930237,0.13600000739097595,0.02083333395421505,0.6968749761581421,0.8125,0.13600000739097595,0.02083333395421505,6.0,7.0
0.3187499940395355,0.612500011920929,0.13600000739097595,0.02083333395421505,0.6875,0.8125,0.13600000739097595,0.02083333395421505,5.0,7.0
0.328125,0.6000000238418579,0.13600000739097595,0.02083333395421505,0.675000011920929,0.8125,0.13600000739097595,0.02083333395421505,1.0,7.0
0.34062498807907104,0.5916666388511658,0.13600000739097595,0.02083333395421505,0.6656249761581421,0.8125,0.13600000739097595,0.02083333395421505,7.0,7.0
0.3499999940395355,0.5874999761581421,0.13600000739097595,0.02083333395421505,0.653124988079071,0.8125,0.13600000739097595,0.02083333395421505,2.0,7.0
0.3531250059604645,0.5874999761581421,0.13600000739097595,0.02083333395421505,0.6499999761581421,0.8125,0.13600000739097595,0.02083333395421505,4.0,1.0
0.35624998807907104,0.5916666388511658,0.13600000739097595,0.02083333395421505,0.6468750238418579,0.8125,0.13600000739097595,0.02083333395421505,2.0,7.0
0.359375,0.6000000238418579,0.13600000739097595,0.02083333395421505,0.643750011920929,0.8125,0.13600000739097595,0.02083333395421505,5.0,7.0
